	JS1	JS10	JS100	JS101	JS102	JS103	JS104	JS105	JS106	JS107	JS11	JS110	JS111	JS12	JS13	JS14	JS15	JS16	JS17	JS18	JS19	JS2	JS20	JS21	JS22	JS23	JS24	JS25	JS26	JS27	JS28	JS29	JS3	JS30	JS31	JS32	JS33	JS34	JS35	JS36	JS37	JS38	JS39	JS4	JS40	JS41	JS42	JS43	JS44	JS45	JS46	JS47	JS48	JS49	JS5	JS50	JS51	JS52	JS53	JS54	JS55	JS56	JS57	JS58	JS59	JS6	JS60	JS61	JS62	JS63	JS64	JS65	JS66	JS67	JS68	JS69	JS7	JS70	JS71	JS72	JS73	JS74	JS75	JS76	JS77	JS78	JS79	JS8	JS80	JS81	JS82	JS83	JS84	JS85	JS86	JS87	JS88	JS89	JS9	JS90	JS91	JS92	JS93	JS94	JS95	JS96	JS97	JS98	JS99
JS49	2.274391619469685	2.627853111733165	1.9979190759746466	3.8805184005904745	3.8927035029490313	3.255412212750547	1.786952664905944	3.245095209129433	3.8297003383253716	4.211222038403941	2.6151725604260196	3.2857037085135614	2.9312007373950584	1.507179752555944	2.240578339172149	1.3119048483367013	1.7465436346719987	1.572226076253572	1.4614414852116255	1.002259565031979	1.7114168978588442	2.309441446052396	1.5642024930116103	1.0888317783782973	2.3372010016859237	2.049332329435259	2.312579274058065	2.5143712623370402	0.8912056941284668	1.4919023374139355	1.3276045075946774	1.821658240516577	1.8719230495418637	2.9071142403456487	1.9933297598534718	4.357160727695689	1.400850885741217	0.921988290021627	2.8638978094905196	1.668147540558362	0.5907710522519807	1.2382559859572464	0.9396273390269188	2.5027561771574613	0.5889477894509876	0.4291619094402297	0.6392542280950065	0.8223030036408286	1.9140168715648334	1.9631875646229016	1.9693770951779632	1.7741167005246112	1.7359285663266566	0.0	2.8049497387744013	0.30502846807441464	0.7742818480279782	0.5208148357409506	1.385045311510238	1.1424585956183657	0.5036121552645011	1.3849610364231626	1.1756896163708046	0.8824057348194352	1.4349154841977783	0.826391641190009	0.7464352626379779	0.9748162114913875	1.6383644592110462	0.826503207083136	0.9647739871022634	1.8546133730893493	1.72321064728961	1.955390221186549	1.6324621961832984	1.2386839845349424	1.5171494090399482	2.404384869098622	1.118770215595205	1.8906196050315296	2.42171009842392	2.2429178668044876	0.759797651762351	3.474779750484097	1.4258321682137234	1.5808569759435744	1.8895270499363084	0.6138774160478587	1.183254639592248	1.8364448204073898	2.4124392028934807	2.368908617647757	2.573922173429734	1.46868299850385	2.3900411274661533	2.063330600727289	0.7418591391005964	3.316580543060007	1.7679477025445243	1.4200072296062214	1.680018779909882	1.08564144030021	3.6082289415441595	0.765222159796709	3.7319182778305238	3.219720544618532	3.6169446873787208	1.0490263061778153	1.2169359933841761
JS5	0.5322970229349706	0.1887609137321965	2.6180974246811584	3.2459752800280217	3.583326022366298	2.8250158951882205	2.1095997675690765	0.5187218680968047	2.8512525942755387	3.279036585316132	0.21002980143206662	0.8818269968309617	2.4224671639692676	1.3303513390582327	0.5985154086695782	1.5165286028906304	1.0706819549814128	1.3004296193273317	1.368875561393002	1.8718840475211282	1.256330569612451	0.610492610007003	1.2862129828834792	1.716163714847809	0.6996270687727569	0.824377745630381	0.5524041671949359	0.3601461256658769	1.9300250614916719	1.3153562382574546	1.5141081605858642	1.018005764046892	1.2072488301843827	0.3278144095815496	0.8858270530363695	1.6855875074620437	1.6132043668352651	1.8873676854240047	0.6034711731594161	1.1701992442761477	2.2849312425424837	1.5834744910001959	1.8730138992277636	0.4170878789117581	2.2631493233092037	2.4381452566239497	2.4728746989913324	2.0660282094164786	0.9500900075610987	1.2213925293217909	1.084404058617267	1.2087391209028724	1.2290664414205	2.8049497387744013	0.0	2.531034628194571	2.2628865110637673	3.000785685889094	1.8381687758862666	2.086664199857481	2.334857232641794	1.573960107748226	2.5111339688665533	3.017749623941891	3.610530515488839	2.1758014845074833	2.8457695716170512	2.242712062618611	2.339682246585243	3.3913828523144143	2.8908558780738107	2.698264130466572	1.7241449425303583	2.065326698558856	1.97907358273223	2.282637281122405	1.3258405109107139	2.908772730722347	3.2851538762390002	3.398101168534877	3.3903042969066326	3.6869907627712255	2.5719203885351494	3.0647332350471457	3.954421528858128	3.571677685363041	3.1928318282794397	2.283995082212061	3.8574490858302104	2.961470997359107	2.0560383218772813	2.9705793513957173	1.6672268278798363	2.8426283844450895	1.8589531062069073	2.6039182437049906	3.4859472988533082	2.8555698704679	1.0741569320835738	3.048000727025728	2.5237123709733127	2.5240061839928636	2.7789666191653524	3.5090007043929425	2.991863927746295	2.6309815506617076	3.0585823513309522	2.2019134263802793	3.052383149254964
JS50	1.9989104358120715	2.3538288261210965	1.8104136654942151	3.656977167301371	3.688894595337573	3.029151041636119	1.5427953180589415	2.978325746155068	3.5809660583261596	3.9653373777906262	2.344716719053389	3.034568142557574	2.6897571976407084	1.2178741483983397	1.9582792011679193	1.0640436143490801	1.466429071423665	1.2783730267590567	1.207646181993378	0.7133217550453546	1.4414734651898842	2.0587518968882548	1.3198204656421304	0.8228452968530412	2.0968406316958945	1.79361348233615	2.0285027826883972	2.2532548649160233	0.6591737995901285	1.2196270858942155	1.0894441310068907	1.569022199261451	1.657668447461783	2.640015806502353	1.7410233312831584	4.103782272745363	1.10470229344929	0.6578195221105358	2.603036470620501	1.3840659525275634	0.4576769365674368	0.9919619571843097	0.6580350518073825	2.2206749288562295	0.43138926616651296	0.3459193180613829	0.6326233504037042	0.6480533425914	1.6547278867595971	1.6857773477599407	1.7255922775421657	1.5054512501003	1.5066672729544839	0.30502846807441464	2.531034628194571	0.0	0.68582459561634	0.6822190021031749	1.1587032390469199	0.9008463269968455	0.31516648834116184	1.1445614292585096	0.9950916195020105	0.8644661982703473	1.5126928892042937	0.6910659705520306	0.765041128317798	0.7607910996780985	1.4252165490653133	0.9582032274222286	0.8751361386607129	1.6598894177021914	1.448736894338149	1.7201047285056337	1.3865905281236277	1.0047666604444383	1.2543302050091956	2.248858327448283	1.1783656435037846	1.8451456547546807	2.2991967042864427	2.1880137608261445	0.5915919864966869	3.2641363027530415	1.6054614896359938	1.62467593684206	1.811397367566595	0.4545538002837156	1.4028695948675312	1.714247493492814	2.167805030314604	2.2103110801917145	2.3130018147939286	1.366688167691126	2.15047075345743	1.8960449912160575	1.0134086035536036	3.0872713936532374	1.4877643684155097	1.3643889398120983	1.5021543125440693	0.9198521522805372	3.36830302616524	1.0281892003675999	3.496253912485925	2.984829260393248	3.3943029941905247	0.7960891641968543	1.1652859928222343
JS51	1.7587224090981548	2.0847681391754356	1.9797144191906253	3.7016360758521714	3.8082469887104002	3.101698144609641	1.6666254180586095	2.649609289801495	3.5932851823618144	4.029701054734858	2.0751387886899693	2.6348524127956083	2.7372027094076454	1.1295658435324523	1.7463224119903735	0.8331034452612227	1.3028779195199267	1.2035601720944298	0.9097322787815109	0.7494034730420943	1.203774944351836	1.727016275421916	0.9778007250037108	0.6930322555493377	1.749677875334125	1.4527807872142027	1.8509073907602918	1.937331705748552	0.46023758831914724	1.0181956547506563	0.7658547440751822	1.2500095442588524	1.3165715661520192	2.31590655312794	1.3900174515818378	3.703502829600509	1.135515107580286	0.565266205976494	2.2488590792958374	1.2195063806515964	0.34912695622650125	0.7369799293191244	0.6712510323032672	1.9872885235594462	0.36941913379155955	0.36939422902215535	0.5513646029798487	0.2553061250152114	1.332525837447963	1.5101654326756422	1.338735675909453	1.254695378967579	1.0784781943134394	0.7742818480279782	2.2628865110637673	0.68582459561634	0.0	0.8693038620406022	0.9427119836391508	0.9700563894351928	0.3931667155921851	0.8134781776475031	1.280867838458567	1.3253267315763417	1.8218836977867507	0.6204550372300962	0.9106575351869074	0.8609366723029149	1.59139556689955	1.5113488373530028	1.3850851992074529	2.007178126108742	1.4754509881667222	1.7383212397588155	1.4232807078333654	1.2772994643940967	1.0928708963227554	2.3142702570035842	1.45875258922071	2.0806238913442296	2.5857920334200895	2.517952154875645	1.0228065077390147	3.296299254154942	1.947983123782174	1.8896907324352485	1.9953608006074475	0.5838490133734379	1.7842867412384444	1.9215978837542582	2.161122104577525	2.3586199761383653	2.192702424326318	1.539042260664761	2.0153232367056404	1.9180577754639463	1.31657378460015	3.1731760400609903	1.3539043526165484	1.5867066907474334	1.6387442236813854	1.1727457748808636	3.369507336459864	1.3592855059450484	3.5363277106893176	3.013214252534651	3.4369532821815505	1.0528101355800246	1.5302375291896786
JS52	2.480475592662369	2.8154540046364676	1.8451027121959331	3.737716485327922	3.7323049988124497	3.132088178380549	1.7479838727305845	3.3955311284068017	3.741274142382062	4.127362093257381	2.8242006544227474	3.361721535430022	2.8413070760520824	1.7421543020356314	2.4332580255654084	1.5735050894094915	1.984684881386643	1.7834488424760024	1.6437401860122183	1.1877763512973698	1.808100880773976	2.521270152837818	1.7484938645669514	1.3392068834062345	2.564900601175928	2.207419468977542	2.5421005243900248	2.7070371562566136	1.1359701616393412	1.70498821740668	1.5352660251763233	2.0209801892816563	2.144691717555994	3.0507252216572067	2.151977730841311	4.461101735466912	1.5540252482417256	1.1544038778709342	2.956231685536909	1.8592234633214944	0.8934894841167704	1.4753576698945807	1.2058386918516224	2.669640430442487	0.8967059383270461	0.6984879398038228	1.0002407981055956	1.0173886620889416	2.0653115752393107	2.0288521736170626	2.043601961709901	1.8661192633731603	1.8559244218607769	0.5208148357409506	3.000785685889094	0.6822190021031749	0.8693038620406022	0.0	1.34098325138878	1.134425007336323	0.7170861524033381	1.4575869958734509	1.0919811279811067	0.7354390149341782	1.055816735851292	1.2145625419464587	0.3719220504044397	0.9346436255596271	1.5465865131982626	0.7856032982505625	0.9321249643929252	1.8123119047507632	1.7571715945665884	1.8671356570733344	1.5884944753216321	1.249187994553321	1.804543290382537	2.1532037889766737	0.7308021066809562	1.5600672016711168	2.210864206172203	1.9748635916579884	0.7795456986597936	3.303718361246351	1.0819331792506743	1.190022449675948	1.5740812005677347	1.0249346216593629	0.9264494333848792	1.5930823739628766	2.329926961184628	2.1494434646471094	2.5299397993292505	1.193846996455465	2.2906980787154727	1.8313691250635056	0.5391156452657042	3.2040585992768658	2.032681312925718	1.1048413697431525	1.508229706414016	0.9702510289827776	3.496202103769284	0.5615060884822098	3.6175693539261395	3.105298110193429	3.473546059682836	1.108021289036788	0.9912623478118192
JS53	1.3744158545155438	1.6504723578910447	1.2340259615307454	2.7784683461421236	2.9236219309880727	2.1921820986095626	0.8632198004203728	2.1716494181307744	2.657685799499032	3.1043363745201025	1.7045492062691927	2.10260707586226	1.8183918566007649	0.854844766226365	1.2915145047599141	0.9333296588159204	1.0311202658155039	0.8172166431742731	0.752632093944273	0.6153424017442478	0.5897469061903888	1.4991215323932208	0.8552740853496781	0.788274000109984	1.6037101038977148	1.105173017506819	1.456974969530795	1.5967135349340342	0.8331846747493697	0.8068781480686964	0.8195240925980047	1.0501284592043112	1.435991841350865	1.8271077647486837	1.0718905956594118	3.212741696461707	0.6132643218270235	0.7445401458266114	1.688723959376267	0.8207500147263472	1.0888219395418277	0.8398059762225863	0.798925472528467	1.4622301646326117	1.0613148130010248	1.0990086503357317	1.4033161353902093	0.8709827761850895	0.9571792977492303	0.7340155926994384	0.8483607158043817	0.6310551721243968	0.8521061083707493	1.385045311510238	1.8381687758862666	1.1587032390469199	0.9427119836391508	1.34098325138878	0.0	0.4365060808591444	0.932354259817041	0.41259855437472337	0.8771595969922756	1.347131470068198	1.8154900932467972	1.2955774314958823	1.0846549347349799	0.5387942647728429	0.8754640732330409	1.803644050272465	1.30936205748095	1.4156497596566477	0.6522118551214298	0.8455948478304819	0.5830915577452858	0.7912220201813438	1.075776297858816	1.538544238847885	1.4919982718091258	1.6834486615043542	1.974113884087846	2.0864489440868783	0.979186564930204	2.384528104560544	2.1900687848002094	1.7697614344795176	1.5052286586752726	1.2234835748900525	2.160764072855013	1.349997658579999	1.2339570917053584	1.6116710772944798	1.2662110988913207	1.0947689473741313	1.0745046071494901	1.1336607203344906	1.8729424991758095	2.266066707480375	1.1306911437702736	1.2749701828597002	0.9495566190257655	0.8277998286934813	2.4324869595923846	1.8858443552656952	2.607704921480027	2.0861880330828804	2.5161035224386095	0.6927201146706642	1.3370842231307734
JS54	1.5938408150618109	1.9008764790949435	1.047962084768877	2.794000201989936	2.871636800700327	2.1756756856043604	0.7054527500552477	2.4697021635213114	2.710021748213252	3.1168158838665256	1.9453794568545812	2.456861291141458	1.8233939655577478	0.9138317158308114	1.5004886300990228	1.0247216047340568	1.1627560104684278	0.8806842732056378	0.9447142326347628	0.4818359807983267	0.8550483790200851	1.7565741745218932	1.0770836080253527	0.792986640207959	1.8568725818139742	1.3909830974382702	1.6315744235170038	1.8649618883728563	0.81820681464833	0.941858989095581	0.9724636122960939	1.2840216988425321	1.6255957137380026	2.1252253448503455	1.3581979325529863	3.554797860449263	0.5477881894426452	0.6944205349425947	2.0204319372834934	0.9686936289007017	1.0035860378893648	0.9347252955775999	0.7049424361227211	1.6997854528401866	0.9653679147980829	0.970941618653091	1.3237150262748947	0.8837527673292359	1.2345489889466466	0.9666942075433975	1.2070171753909402	0.9109246809581474	1.1675588522577702	1.1424585956183657	2.086664199857481	0.9008463269968455	0.9700563894351928	1.134425007336323	0.4365060808591444	0.0	0.7814048545103204	0.6976925965463332	0.48083533223266106	0.9702752936790572	1.526189610248256	1.2338064481204205	0.8652285635750043	0.20055579868312567	0.6362058491935034	1.440534855850251	0.8925622274242546	1.0880059518962233	0.6231993891756701	0.8298086386311095	0.4977285549482876	0.38337013706141115	1.1595793728605026	1.468895402995633	1.2102020225835899	1.4366370423861128	1.7237866764460985	1.79624447039851	0.5808289880114821	2.3994615846788645	1.9008116183195423	1.501920987391066	1.292339021114874	1.0920482381729508	1.864535330773201	1.1135363410164514	1.2790635918473785	1.4690222887339839	1.441160943998912	0.8492440798204008	1.2575105084190452	1.0880563119124895	1.6284716467804707	2.2408548082219713	1.2354935397288065	1.005313520027821	0.7464207057656148	0.4487054033955373	2.4883722846180545	1.6282427329903926	2.630454655363512	2.1112924194781715	2.529588559458016	0.2651313768660195	0.9807134451570029
JS55	1.807649823449339	2.1542414378395005	1.7776468206133553	3.5751659035760848	3.6435318304287954	2.95666620637468	1.4760196179515024	2.758968441342641	3.4825239415616833	3.8920036982152304	2.148950505333017	2.784489804687762	2.602258990655019	1.0651230124415494	1.7731297295619584	0.8658343481750651	1.2963189431892883	1.128592375346473	0.9754595814668698	0.564812027369667	1.2230911389118262	1.8429056865450184	1.0808183676007725	0.6342916954777634	1.8816511164190077	1.560284927435672	1.8628059067883607	2.0395770322117586	0.42818536161949633	1.0231347510729902	0.8522328989104433	1.345858112649603	1.4541341424176202	2.418723845369837	1.5041458045961906	3.861148873436012	0.9831855188095554	0.4550768425280492	2.3654928309013403	1.2016591578287095	0.27508782443529756	0.7753690262278393	0.5094363909179532	2.027776369090847	0.24908872492917342	0.19094755710571157	0.563317575420845	0.36449668005710734	1.422820192136669	1.4934208081493712	1.466332281031598	1.2841525134004845	1.2393145751036612	0.5036121552645011	2.334857232641794	0.31516648834116184	0.3931667155921851	0.7170861524033381	0.932354259817041	0.7814048545103204	0.0	0.883657167468083	1.0072935853767166	1.011317560826757	1.606466085664872	0.596904507869102	0.7414096458983772	0.6501178254371599	1.3802468475563996	1.1988630250731571	1.0375876527655143	1.7167242345460976	1.3325841050811766	1.6078904378749692	1.2738283351243067	1.0018589163858793	1.092003217194761	2.1774030136517646	1.247902786392446	1.8740544070368572	2.3407142196542456	2.2646873407796506	0.6822946108989804	3.1763024269381885	1.7464561337705828	1.688328452912168	1.8072240118393157	0.41983796353280023	1.5746707046052344	1.7109078524100307	2.0506299899076894	2.1766816100551893	2.1486872775270793	1.3446630907720467	1.9788280909648066	1.7985137670225944	1.1542276429928697	3.0209973736162254	1.334580166631547	1.3782103304897337	1.4497194021374515	0.9136166794315218	3.2644216214652584	1.180674245050908	3.410640187157675	2.8912675887182395	3.310512645836604	0.7720241116563954	1.2524755670981882
JS56	1.0835155751240377	1.386344034550162	1.6071894932844446	3.068649042845356	3.246520443716575	2.4911459911673868	1.1686873281596808	1.9412000213979488	2.8929817703505445	3.347136008917756	1.4140539764782072	1.9201001648271576	2.093412222176763	0.5854940297151432	1.034566649675408	0.5689762586938621	0.7141308038580896	0.5933414612118432	0.35877494996072423	0.5388317803795087	0.4016394882964455	1.1494385784798884	0.45025298853765466	0.5166386289731387	1.2349385344468984	0.779936409984921	1.1848643654925837	1.2897672502729673	0.6072607879365457	0.4619511770421817	0.431529284736919	0.6725173353696124	1.0263973084825677	1.595696899623686	0.7328831426883761	3.015117053107131	0.5867590349675728	0.5531708070016353	1.5028851840845507	0.545346138962651	0.9358267913543405	0.48515941482389496	0.6178262992783888	1.24227557211407	0.9128448949827058	1.017552180442735	1.220741786019858	0.6752605342369895	0.6331209869961755	0.7092462524717383	0.5975887936055931	0.44820975184361	0.477952562857639	1.3849610364231626	1.573960107748226	1.1445614292585096	0.8134781776475031	1.4575869958734509	0.41259855437472337	0.6976925965463332	0.883657167468083	0.0	1.1775417891448439	1.578044029186504	2.115518451913661	1.0510229646856122	1.290844744084273	0.7777506698493184	1.225248041595583	1.9587820063102694	1.533108222292578	1.7186877848251094	0.8497238408656903	1.1759405354245946	0.9040520573124947	1.0484490919596945	0.7196550955879748	1.9374876626095356	1.7690986245769684	2.0679329394765738	2.354874164820874	2.4642125606446785	1.1628767252147516	2.701605762803247	2.42305290808042	2.101866220698842	1.9022421203391426	1.0500769383803477	2.3382836795467257	1.741962813798259	1.5130395339516467	2.0034239601839605	1.4405287269900795	1.4726240543161921	1.323210468347418	1.5363930177660616	1.9734835244618798	2.5583612649571212	0.813346571517812	1.632389441217343	1.3372384510771094	1.1272294729459564	2.6896994317323797	1.9970939962130956	2.8771585014186174	2.3661492021677293	2.812190522451316	0.8873188437979906	1.6439969446512377
JS57	2.0278729499652344	2.3295874472987914	0.8255211546197992	2.7241940278374464	2.71745054653333	2.100448850873456	0.7159782629745516	2.894427143528912	2.715996071340386	3.0753634262497584	2.3789690496489966	2.882638589866972	1.8100196658863694	1.3304961560651969	1.9233924516592733	1.4546967163936488	1.5927870143577942	1.292360741314217	1.4113317011916262	0.8698906141693259	1.311237532877508	2.216694452981249	1.5469456236441603	1.1995361878282287	2.319452412166867	1.857603132624988	2.042275204475656	2.31485938159591	1.190793819918933	1.3913355878766498	1.424683936033516	1.7501684795804666	2.0764799673961862	2.5551561375458713	1.8282545403842072	3.9732242244404175	0.9305473739923799	1.0745505977679002	2.4462641169030372	1.4076339432475553	1.2704008882180378	1.3690232165866765	1.064963971452168	2.1131720373319096	1.2327165775838786	1.178092273734033	1.559434330834442	1.237144313826206	1.7016878169712863	1.3599676789207407	1.67479217687018	1.3642707730108798	1.6482516810591674	1.1756896163708046	2.5111339688665533	0.9950916195020105	1.280867838458567	1.0919811279811067	0.8771595969922756	0.48083533223266106	1.0072935853767166	1.1775417891448439	0.0	0.6331176353109684	1.1598716286160975	1.527747780824652	0.7870164621416248	0.45049602061564137	0.4943958572529473	1.1666967900214544	0.5219786101628796	0.7611722149198371	0.8785578771282633	0.9073031152735365	0.6732038782510358	0.2678513620922668	1.5807086789390827	1.2880031395289473	0.9040874145789258	1.0407897449357681	1.3429548475511492	1.353508495087604	0.4273187947900035	2.3202298461842026	1.586071817732887	1.1270607306800118	0.9390349479503951	1.3337851689841953	1.5998543628563286	0.7595235850220834	1.3526219586015078	1.2201052743837815	1.6524352805683324	0.5227992054076198	1.4466741097782025	0.980588169720932	1.5003583310782986	2.161494467112262	1.6523032337871757	0.637674219145162	0.5402086024407192	0.139165867848197	2.487836925948253	1.4790728774598925	2.5900451678738388	2.0886989568354037	2.4629692133274714	0.3827312032640623	0.548036743041421
JS58	2.5051233006454168	2.834228722587877	1.3389718079602109	3.2600684120799963	3.1918743077909095	2.6483724153426675	1.3438061620331336	3.4272780492439603	3.2996247294510823	3.6321523473806154	2.863106279771653	3.4249680590952147	2.39835378533073	1.7368285996408608	2.421107224972476	1.740618217252043	2.01189606306243	1.737276636238773	1.7790691268579448	1.1902483055824544	1.8099792858531067	2.645796163615532	1.9115076551870964	1.4679644206224995	2.7226891998523097	2.3100688634431754	2.5229098493163677	2.7862495982153126	1.3658852327440452	1.7781509325157	1.7286338946485846	2.1511896221787485	2.3769598853316025	3.082843281791857	2.2690615771561355	4.523936029706399	1.414836033312533	1.2999515664840007	2.989120945244237	1.859600437687278	1.26392032347512	1.6521457145401126	1.2975755450541842	2.6416012424472766	1.2384628856783724	1.1048402197037424	1.4603986907090596	1.3535318125927276	2.154537092794162	1.9291197680530567	2.1482581151478737	1.8695247117190805	2.0422184334251616	0.8824057348194352	3.017749623941891	0.8644661982703473	1.3253267315763417	0.7354390149341782	1.347131470068198	0.9702752936790572	1.011317560826757	1.578044029186504	0.6331176353109684	0.0	0.7390074110624558	1.5456920452826928	0.5789586182378927	0.8200114162133281	1.104573675649403	0.554582299841142	0.25995563814230294	1.1783620372469972	1.4896157209743348	1.530600726286592	1.2980471343735314	0.8398534800920461	1.9073597055472766	1.7257450942040002	0.4886179250022395	1.0667898514978835	1.5853545981129014	1.3653139862221169	0.4539821209464516	2.8474254452163215	1.0138203312424303	0.8353929214934138	1.1063301220411998	1.3134780386982479	0.9845631099509451	1.0707372021900963	1.9722667639764664	1.6387866594528298	2.28121374824491	0.7778634114972796	2.059780484863605	1.474319020292018	0.9629654289436921	2.7077884826970346	2.0555223416300636	0.6649733664749805	1.076572758092955	0.5853129910945849	3.067213118814479	0.9238152167493886	3.14971838824377	2.6639072326425053	3.0041151369965737	0.8283789172111893	0.36577999645720355
JS59	3.1153590552622914	3.4238365795220957	1.557697157167309	3.3643323043314646	3.231893679395045	2.8096499620092943	1.7778229891252242	3.973660527235746	3.5064911250974333	3.8132157219170217	3.4673084338244213	3.8998478615801417	2.645247931859251	2.3896414610366246	3.026277646740356	2.3779287681228793	2.654909852251164	2.380226188281348	2.378566967336658	1.8389751676957393	2.363038512741471	3.2465130524263874	2.503571736523556	2.1131265734233327	3.3284887950726967	2.8816208781613923	3.153053471757337	3.375740615763974	1.9859014453391914	2.406086694268279	2.3332548277093674	2.7521405908326644	2.9994673522908766	3.629718660605029	2.840441324628118	5.008945986399303	2.044182929214055	1.9375780805974225	3.4913359780766102	2.4801613269922336	1.8532643290897184	2.2770354879972725	1.960884235374563	3.2214903900160357	1.8393834985175517	1.6701290136698628	2.018646873798622	1.9248559234168068	2.7272049390649333	2.451473831529168	2.6580521108211546	2.415364506531038	2.5828434902457773	1.4349154841977783	3.610530515488839	1.5126928892042937	1.8218836977867507	1.055816735851292	1.8154900932467972	1.526189610248256	1.606466085664872	2.115518451913661	1.1598716286160975	0.7390074110624558	0.0	2.1717023945063776	0.9142939222405805	1.3772309377203742	1.4970206057718827	0.895611854686441	0.9406261667593097	1.542017652523977	2.009743120227096	1.8894836582134513	1.7543309491290742	1.422634914906866	2.5678776284794154	1.730288964386472	0.3653710186599654	0.7880732548914847	1.5255113587828573	1.104242492797941	1.1486186813954042	2.9277739023905673	0.5768576274840442	0.23891307000042428	0.9550480091530897	1.951380671241861	0.823170079278866	1.116493088278786	2.288363711064278	1.6701492022572912	2.6493772832827314	0.9071097784403308	2.3731840422705206	1.590231502891328	1.1013100014147739	2.8782826931058794	2.713908949682224	0.6671288249279361	1.3467050611596536	1.1061938854298365	3.2507685479238924	1.0504061592300737	3.310520170829296	2.8573454034864025	3.1209850053041404	1.4640957305069133	0.6373601133904647
JS6	1.6685238013065737	2.0157640149522695	2.26643733013936	3.9659215184072134	4.072584085076447	3.351609430407212	1.8775463524771072	2.627661537685875	3.8098918981237433	4.225473450162294	1.9708349969150658	2.727127991317373	2.9673426148525657	1.0259399155405302	1.6789726266089093	0.6865903673210878	1.1758128244530819	1.1381489225520431	0.9302727608673127	0.8133250086147691	1.3348762470276756	1.6286269043272117	0.9836808997779294	0.617382870729566	1.6211377453734712	1.4645912427607986	1.7160290552401347	1.8657539781648935	0.46516580277142716	0.9643829190771391	0.7534387019968367	1.199260084486815	1.105677014397163	2.3124872039333852	1.4055097435830277	3.7353683987114987	1.1754120076755237	0.5805546488328543	2.3266946097414123	1.1879035031342737	0.3471268340891959	0.6649173721889398	0.5959611244645016	1.953392559658021	0.35383730711851663	0.5250373320621307	0.3363638245773903	0.47477634842698613	1.364750266314939	1.6512643541480247	1.5016888703587092	1.3882560439407707	1.196279948988193	0.826391641190009	2.1758014845074833	0.6910659705520306	0.6204550372300962	1.2145625419464587	1.2955774314958823	1.2338064481204205	0.596904507869102	1.0510229646856122	1.527747780824652	1.5456920452826928	2.1717023945063776	0.0	1.3258751366400228	1.1670799726002223	1.8478487780809953	1.6187342982394304	1.5346782504877279	2.1585219665441566	1.6371472966132297	2.013281008497198	1.6738070150550821	1.4506447403331895	0.8717757327401787	2.6952912463442753	1.8215059975144061	2.4586321472075348	2.8690130978981054	2.824579265111276	1.2027390009298216	3.596980162485367	2.238675404466966	2.2712640464341094	2.3861348543757366	0.23946720069672814	2.0062636859209917	2.264375802538864	2.413723579869362	2.691929766049415	2.4220260477163884	1.92057233526269	2.3161248230180105	2.307322125011698	1.5268150424057594	3.408287073241831	1.1726226051872357	1.9661162915941184	1.9635378570261	1.4586001396961463	3.616733688100367	1.5645785391954536	3.7755899841075404	3.264987721244205	3.7063892301742554	1.2131486125703461	1.8157968231364328
JS60	2.3363342649050023	2.657624479962555	1.4912982707963478	3.3728597127069353	3.3706996050971942	2.7721581623590343	1.4251903729185624	3.2212237913088604	3.3866310843374894	3.7729909756654636	2.6840435577477626	3.165032234682769	2.4893422490125867	1.6151231034702378	2.2712745958787672	1.5215931653113204	1.8643319850964948	1.6314936379414284	1.5343418537238946	1.0544984433633728	1.608370768266781	2.4144392441114926	1.6491590821073072	1.2728919910961374	2.4794460076781677	2.0667775076682364	2.397341787996369	2.572508198137007	1.1134502037284735	1.5894207486116898	1.4644770526832211	1.9135483615296323	2.1197950025604357	2.8743370462881015	2.0173641944492346	4.274707409464863	1.3566591440263946	1.091394467622592	2.757027081840251	1.7067372525315312	0.9862191845833969	1.415426031126125	1.142538285418631	2.4880183736317463	0.9758490025084915	0.8128193257432643	1.188702570934246	1.0252852534744958	1.9176738388655052	1.7852598188616116	1.8652154829926708	1.6638742569662575	1.7324577364964366	0.7464352626379779	2.8457695716170512	0.765041128317798	0.9106575351869074	0.3719220504044397	1.0846549347349799	0.8652285635750043	0.7414096458983772	1.290844744084273	0.7870164621416248	0.5789586182378927	0.9142939222405805	1.3258751366400228	0.0	0.6690111224070299	1.2101347044120512	0.8859589788149667	0.761327708180409	1.5161906659695612	1.4740727269639295	1.5267527888878052	1.2723945911662315	0.9736814000104786	1.7402544438483063	1.7836103762208606	0.550614842512937	1.2554441865759591	1.88825891897643	1.6974670900568416	0.5912136228460733	2.9355869397774534	1.138537429839448	0.982801586732152	1.236616280721484	1.132705762569038	1.0900312646924997	1.2443236821902324	1.9861456902388084	1.7886062060904728	2.2099112951949373	0.8359598848396897	1.9567053682286506	1.460116152516089	0.8525622916010717	2.8464943679780608	1.9259251060206946	0.7766051055176563	1.1497580202566966	0.655458340694355	3.13718248943972	0.8539579006480745	3.257497940580806	2.7465646027934154	3.108883942760069	0.8713841368437844	0.7253309187817946
